tweet_id	entities	language	text	label	annotated_by_how_many_annotators	user_id	user_name	screen_name	verified	created_at	friends_count	followers_count	statuses_count	favourites_count	default_pic	old_label	topic	date	label_0	label_1	label_2	label_score
1335138647000178689		0	"Vehbi Yıldız Hoca imam hatip liselerinde 36 yıl hadis, kelam, tefsir ve Kuran-ı Kerim dersleri vermiş, 8 kitabın yazarı gerçek bir alim.

Bulunduğu koğuşta hadis dersleri veren bir alleme-i cihana terörist deme talihsizliği ve utancı yedi ceddinize yeter.

ReformunAdı TersKelepçe"	0.0	4	1099563186041339904	Polat Ünal	EytPolatoglu	False	Sun Feb 24 06:54:27 +0000 2019	1594	840	2028	645	False	0	0	Sun Feb 24 06:54:27 +0000 2019	3	2	0	0.6
1261227660832903168	12:20%OTAR|21:26%OTAR|7:11%OSIG	0	Sitede ibne feminist vegan gördükçe oruç gidiyo bende	1.0	2	433688722	Esnaf 〽️	BeratBaki	False	Sat Dec 10 22:01:43 +0000 2011	286	962	21822	13951	False	1	1	Sat Dec 10 22:01:43 +0000 2011	0	5	0	1.0
1343516734024769542		0	"Kimse kusura bakmasın arkadas hak ediyosunuz oy verirken kafanıza silah dayamıyolar bu akp mhp chp meselesi değil karrı kendin vercen bizim millet cahil arkadas tayip durur simdi oy gününe yakın 3bin yaptım der milllet oya abanır 😆

 #asgariucret"	0.0	4	470230767	BAHİSKOY’DAN HERKESE 30TL	okannas2	False	Sat Jan 21 13:25:17 +0000 2012	425	211	17278	9221	False	1	3	Sat Jan 21 13:25:17 +0000 2012	0	4	1	0.8
1276981633833467906	54:57%OTAR|58:85%OSIG	0	"Travesti, gay, homo, fahişe ne varsa CHP destekliyor!
CHP daha kıçına sahip çıkamamış birde ülkeyi kurtaracaklarmış. Bunların arkasına takılan seçmende nasıl bir akıl var🤣🤣"	1.0	4	2895743835	Bahadır Çağlar	akhilalim	False	Fri Nov 28 10:10:51 +0000 2014	2300	2316	2949	607	False	1	1	Fri Nov 28 10:10:51 +0000 2014	0	3	2	0.6
1267398027939139585	192:224%OSIG	0	#KatilAKP #AbdullahÇatlı #HergünBiriniziBirgünHepinizi  #DevletimizinYanındayız #BarisCakan #pazartesi Türk Kürt #BendeKürtçeMüzikDinliyorum Barış Çakan 'ın ölümüyle ilgili yalan haberi yayan alçak ve şerefsiz provakatörlere İçişleri Bakanlığı ve Ankara Valiliği açıklama yaptı. https://t.co/fblmeJmVNi	1.0	2	2367630552	TÜRK DEVLETİ=CUMHUR İTTİFAKI	SONFEDAILER	False	Sat Mar 01 21:14:06 +0000 2014	492	498	6978	23397	False	2	2	Sat Mar 01 21:14:06 +0000 2014	0	2	3	0.6
1261284596106383360	15:22%OTAR|8:14%OSIG	0	"AKP-MHP Faşist İktidar Koalisyonu’nun çimentosu Kürt düşmanlığıdır!

SYKP: ""İktidar Koalisyonu damarına Kürt düşmanlığı enjekte etmeden bir gün bile ayakta kalamaz. Arka arkaya gündeme gelen kayyım darbelerinin nedeni budur.""
https://t.co/KubCXjwXfy https://t.co/99lXM3DGZc"	1.0	4	2214422318	Siyasi Haber	SiyasiHaberOrg	False	Mon Nov 25 17:40:40 +0000 2013	1	38949	59819	3	False	1	2	Mon Nov 25 17:40:40 +0000 2013	1	3	1	0.6
1228017708983312384	79:122%HSIG	0	Son olaylar gösteriyor ki dışarıda olur da kadın erkek kavgasına şahit olursak ikisini de tedbir amaçlı  dövmek gerekiyor.	2.0	2	1166032506468077568	🌟A.s.t🌟 Yıldız🌟	Asta12228309	False	Mon Aug 26 17:00:15 +0000 2019	194	340	2054	40071	False	2	1	Mon Aug 26 17:00:15 +0000 2019	0	0	5	1.0
1273235246478168070	0:13%OTAR|104:135%OSIG	0	"Barış fanları Beşiktaş taraftarından sms dileniyor. Sanırsın Barış=Atiba 
Sanırsın Barış=İlhan Mansız 😂
Ne kadar salak insanlarsınız ya :D #survivor2020"	1.0	2	1247768270750416896	Kaotik Jack	JackKaotik	False	Wed Apr 08 06:08:43 +0000 2020	1030	1020	17541	8198	False	1	4	Wed Apr 08 06:08:43 +0000 2020	1	4	0	0.8
1325086272424189953		0	Bu kadar kötü nasıl olabiliriz ya. Rezalet takım rezalet futbol rezalet yönetim. Vallahi bu takımın hakkı süper lig değil billahi değil. Ulan Ağaoğlu mafettin kan takımı.	0.0	2	1725643621	Çelikoflu	Celikoflu_	False	Tue Sep 03 14:05:00 +0000 2013	384	398	15777	40284	False	1	4	Tue Sep 03 14:05:00 +0000 2013	1	4	0	0.8
1273003493083820032	6:12%OTAR|3:5%OSIG|82:89%OSIG	0	bu aq evrimi milletvekili falan mı lan elenmedi gitti dokunulmazlığı mı var nedir karının	1.0	2	3011169922	burak	burfck	False	Sun Feb 01 22:43:24 +0000 2015	429	657	7131	100713	False	1	3	Sun Feb 01 22:43:24 +0000 2015	0	5	0	1.0
1373367266176294913	36:44%OTAR|62:67%OTAR|75:86%OSIG	0	#Sıra5816da https://t.co/bEMyLzPvdu amerikan siyonismin usagi yunan sevici vatan haini	1.0	4	254725904	TCSadettin Yıldızhan	SadettinYldzhn	False	Sat Feb 19 21:47:48 +0000 2011	583	157	4467	2477	False	2	2	Sat Feb 19 21:47:48 +0000 2011	0	2	3	0.6
1275546020705943553	228:240%OTAR|203:227%OSIG	0	İlk sezon şampiyonluğu son maç kaybeden 2. Olan takımın hocasını 5-6 saat dinleyip. O kadroyu yapıyı kovdunuz. Futbolu aldınız ilk elinize hep söyledim Cocu yakar diye daha 5 hafta bitmemişti. Sonra 4/3 futbol cahili olan aptal FB taraftarını dinleyip Kazım Ersun Yanalı getirmek+	1.0	4	2918741073	Atakan Muru	KingMuRuu	False	Sat Dec 13 00:45:10 +0000 2014	75	69	10755	3835	False	2	4	Sat Dec 13 00:45:10 +0000 2014	1	1	3	0.6
1254864419600752640	145:156%OTAR|231:257%OSIG|171:190%OSIG	0	"Seçim zamanı Müslüman olurlar

Ramazan gelince fitre zekat isterler

Dini Bayramları kutlarlar

İslama saldıranlara karşı bırak bi kelime etmeyi  LGBTcileri desteklerler

Ya siz ne ayaksınız Milleti Aptal yerine koymaktan vazgeçin

Ne mal olduğunuzu anladık ıspatlamaya çalışmayın"	1.0	2	1234184039856250880	Aklınızı_alırız 🟢🇹🇷	Aklnzalrz1	False	Sun Mar 01 18:30:08 +0000 2020	5002	4506	24159	25262	False	1	0	Sun Mar 01 18:30:08 +0000 2020	1	4	0	0.8
1274775176677335040	48:89%OSIG	0	"2. Gol GALATASARAY ım yenilsin diye izleyen tüm orospu çocuklarını anasının amına girsin

 #GSvGFK
 #SaldırGALATASARAY"	1.0	4	1223038482	Zeki Tirsi	ZekiTirsi	False	Tue Feb 26 22:01:12 +0000 2013	467	708	12498	18806	False	2	4	Tue Feb 26 22:01:12 +0000 2013	0	2	3	0.6
1233834334970372098		0	"MCO Oujda - Difaa El Jadida
Skorizma Tahmini ► İlk Yarı 0-0 / Maç Sonu 1-1

İlk Yarı 0-0 Maç Sonu 1-1 tamamlandı.

TAM İSABET !

Diğer tahminler https://t.co/lzBniIub77’da 

#bahis #iddaa #skorizma

https://t.co/Lv30rildGk"	0.0	2	982148864634269696	Skorizma.com	SkorizmaCom	False	Fri Apr 06 06:51:51 +0000 2018	1	3379	5612	75	False	0	4	Fri Apr 06 06:51:51 +0000 2018	5	0	0	1.0
1321428840573448192		0	"Cumhurbaşkanımız
""Müslüman dan terörist, Terörist ten de Müslüman olmaz."""	0.0	2	2966342788	Erkan Kahraman	ErkanKahraman_	False	Wed Jan 07 17:05:50 +0000 2015	437	561	7623	26924	False	0	0	Wed Jan 07 17:05:50 +0000 2015	5	0	0	1.0
1374793367830286345		0	"İnsan hayatı,makamlardan ve kişilerden üstündür. 
İşi insan ile olan her sektör kan ağlarken,salgın yokmuş gibi #Kongre yapamazsınız!
Herkes kurallara uyup ekmeğinden feragat ediyorsa,aynı kuralları yok sayıp kimse eğlenemez!
VİRÜS AYNI
ÜLKE AYNI 🦠"	0.0	2	992069445643358208	Tugay Torlak	tugay_torlak	False	Thu May 03 15:52:42 +0000 2018	159	230	616	2710	False	0	3	Thu May 03 15:52:42 +0000 2018	5	0	0	1.0
1285452623072698368	114:142%OSIG	0	2 haftada sosyal medya yasası çıkar. Netflix'i felan yasakla. Askerime silah çeken teröristi şovla serbest bırak. Yatacak yeriniz yok yeriniz! Bir çiçek daha soldu. Kadın hakları ?? Hayvan hakları ?? Lan insan canı insan alo ?? https://t.co/B0NhCtSIFP	1.0	2	904469474316877824	Berat the judge of men	beratkrc7	False	Sun Sep 03 22:21:41 +0000 2017	174	93	1202	2255	False	2	1	Sun Sep 03 22:21:41 +0000 2017	1	0	4	0.8
1273734189750370304	40:44%OTAR|30:35%OSIG	0	11 leş yapıp son 3e kalmak ve kahpe bir arap gelip seni arkadan vurması kadar sinir bozucu birşey yok	1.0	2	1251984744990101504	killa Ceren	cerenjk1	False	Sun Apr 19 21:23:29 +0000 2020	8193	8678	1931	7477	False	1	2	Sun Apr 19 21:23:29 +0000 2020	1	4	0	0.8
1233874582995640320		0	"Mehmet olmazsa VATAN olmaz

VATAN olmazsa öğretmen olmaz

 #ÖğretmenlerMehmetçiğinYanında"	0.0	2	812599168678166528	Burak	mbay9334	False	Sat Dec 24 10:01:53 +0000 2016	64	48	2293	2698	False	0	3	Sat Dec 24 10:01:53 +0000 2016	5	0	0	1.0
1348346780333842443	57:65%HTAR|20:39%HSIG	0	"GÜCÜNE GÜÇ  KATMAYA
GÖTÜNDEN KAN ALMAYA GELİYORUZ 8TAŞ!
#besiktas https://t.co/Lix9RVqpQm"	2.0	4	1270058348839407616	Giiiz17	giiiz17	False	Mon Jun 08 18:21:32 +0000 2020	140	128	2034	11605	False	2	4	Mon Jun 08 18:21:32 +0000 2020	0	1	4	0.8
1342139731191193600		0	"#BarbarRumlar’ın yaptığı yüzlerce katliamdan bir tanesi olan  #BanyoKatliamı’nın yıldönümü. Eokacı Rum milisler ve Yunan subayları Lefkoşa'nın Kumsal bölgesinde banyoya saklanan anne ve iki çocuğu hunharca katletti. Şehitlerimize Allah’tan rahmet diliyorum. 
#24Aralık1963 https://t.co/PbfhSl6zMc"	0.0	4	543200569	🇹🇷Halit AÇAR	acar_halit_63	False	Mon Apr 02 07:37:05 +0000 2012	311	740	6615	27133	False	2	2	Mon Apr 02 07:37:05 +0000 2012	2	0	3	0.6
1275463043971940353	18:42%OTAR|136:165%OSIG|167:213%OSIG	0	"Trabzonlu olupta, Trabzonsporu tutmayanlar,
Mekkede yaşayan yahudi gibidir!

Öyle yok o oflu yok bu akcaabatli, başlatmayın ayriminiza, şerefsiz heryerde şerefsizdir!

TRABZONLUNUN TRABZONLUDAN BAŞKA DOSTU YOKTUR!"	1.0	2	1643223601	Topçuoğlu	UTopcu61	False	Sat Aug 03 16:40:19 +0000 2013	121	66	5822	5026	False	1	0	Sat Aug 03 16:40:19 +0000 2013	0	3	2	0.6
1368279209827827713		0	"Bjk ın  2. Golü : 2 dak öncesi kırmızı verilmedi buna . Dak 67.  
Oyuncu kan gösteriyor ama oralı olmuyor Mete.  
Ve lider #Beşiktaş  👍 https://t.co/ZiqaBNZOGH"	0.0	2	367058142	FENERİN HAKANI®️	JustFENER	False	Sat Sep 03 09:20:23 +0000 2011	342	2827	18624	19174	False	0	4	Sat Sep 03 09:20:23 +0000 2011	4	1	0	0.8
1270676454800527361	206:224%HTAR|225:244%HSIG|182:205%OSIG	0	"İSTANBUL/ESENYURT belediyesinde kadrolu 30 imam görevden alınıp hayvan barınağına temizlikçi olarak verilmiş, AKP den CHP ye devredilen belediyenin icraatleri başlamış bulunuyor. Bu kan emici Avrupa yalağı CHP ye oy verenler yatacak yeriniz yok..
 #CHP #belediye @ekrem_imamoglu"	2.0	2	1248872799785058304	Doğukan	Doukan30704532	False	Sat Apr 11 07:17:52 +0000 2020	122	136	123	50	False	2	0	Sat Apr 11 07:17:52 +0000 2020	0	2	3	0.6
1253987733275639809	146:153%OTAR|154:164%OSIG	0	"Diyanet ayrımcılık ve nefret virüsü saçıyor!
Fırsat bulduğu her durumda aileyi ve heteroseksist toplumu kutsayan, homofobi ve nefret suçu işleyen Diyanet kapatılsın! https://t.co/NhwVuacH7r"	1.0	4	462865706	SKM	SosyalistKadin	False	Fri Jan 13 13:10:42 +0000 2012	171	7633	6973	1511	False	2	1	Fri Jan 13 13:10:42 +0000 2012	1	1	3	0.6
1274063827118817282	99:106%OTAR|6:14%OSIG	0	"Böyle şerefsiz bir lig olmaz. Başakşehirli adamın eline çarpıyor devamında Başakşehir gol atıyor.
@TFF_Org"	1.0	2	304273217	ERCAN SEVENCAN 🇹🇷🦂	Erc4nSEVENC4N	False	Tue May 24 07:13:43 +0000 2011	811	573	17089	59149	False	1	4	Tue May 24 07:13:43 +0000 2011	0	5	0	1.0
1277311687012605954	3:11%OTAR|19:27%OSIG	0	Ya belhanda sen ne şerefsiz bir adamsın ya. Bi adam maç satsa böyle oynar.	1.0	2	84464682	Cem Komit	komit13	False	Fri Oct 23 00:39:54 +0000 2009	256	326	15446	1446	False	1	4	Fri Oct 23 00:39:54 +0000 2009	0	5	0	1.0
1233436627776745472		0	Ben deist olduğum için mi bu şehit kavramı bana saçma geliyor? Sizi hiç rahatsız etmiyor mu bir insanın ölmüş olması, onun hayalleri, ailesi, sevdikleri, sevenleri var oluyor olmasının sonlanması herşeyden ziyade insanı olarak bir dram değil mi? Neden şehit, kime göre şehit?	0.0	2	1219394314226339840	trakyaşansölyesi	erim_sen	False	Mon Jan 20 23:00:48 +0000 2020	185	13	333	346	False	0	0	Mon Jan 20 23:00:48 +0000 2020	5	0	0	1.0
1344750630800388115	53:73%OSIG	0	"İstanbul havai fişeklerle yıkılıyor
Durdursanıza lan vatan haini yobazlar"	1.0	2	1267370532305014784	Recepp	Eref75347266	False	Mon Jun 01 08:21:09 +0000 2020	2621	2694	67124	75304	False	2	3	Mon Jun 01 08:21:09 +0000 2020	1	1	3	0.6
1276164911236874245	237:240%OTAR|265:279%OTAR|197:225%OSIG|17:25%OSIG	0	"#AKPgelmedenÖnce şizofren olan kitle kendini gizlerdi! Çünkü önceki devlet yöneticilerimiz zamanında devlet aleyhine konuşanlar Mecidiyeköy de bir yere götürülür bazan döner bazan dönemezdi!
Şimdi şizofren kitle hala şizofren amma artık HDP'yle de kanka oldular!
 ""Ekrem İmamoğlu"""	1.0	2	764027566185340928	MilliTürk #EVET	aslanbeyati9	False	Fri Aug 12 09:15:41 +0000 2016	5051	9544	44510	48466	False	1	3	Fri Aug 12 09:15:41 +0000 2016	1	3	1	0.6
1225102706328657928	6:14%OTAR|24:45%OSIG	0	Aşırı feminist insanlar bomboş varlıklarsınız herşeyin fazlası zarardır	1.0	2	2721776592	miyavjü	KalbiKIRKprnses	False	Sun Aug 10 14:52:48 +0000 2014	409	4327	23422	27807	False	1	1	Sun Aug 10 14:52:48 +0000 2014	0	4	1	0.8
1275168330752630797	0:10%OTAR|11:19%OSIG|125:127%OSIG	0	Fenerbahçe mal gibi yıllarca 11 tane GS'liyi 6-0 yendi diye övünüyordu, 90 dk boyunca 30 milyon GS'liye 6 ya kadar saydırdık aq hahahahah G6snL6snT6snS6snR6snY	1.0	2	549142492	Alipaşa.	alipasaoksuz	False	Mon Apr 09 11:10:33 +0000 2012	269	199	217	307	False	1	4	Mon Apr 09 11:10:33 +0000 2012	1	4	0	0.8
1329070480934936576		0	"Hindistan'ın Bihar eyaletinde 20 yaşındaki Müslüman genç kadın, kendisiyle evlenmek isteyen ve kendisini taciz eden Hindu bir kişi ve arkadaşları tarafından yakılarak öldürüldü

#hindistan #bihar 

https://t.co/AOtAU5mDAH"	0.0	2	931884008685703168	Muhammet Nazım..	hekikat	False	Sat Nov 18 13:57:16 +0000 2017	1470	448	1980	3237	False	0	0	Sat Nov 18 13:57:16 +0000 2017	4	0	1	0.8
1370395196639305734		0	Aykut Kocaman maçları iy 0 a bağlama ustası. Maç bir şekilde iy 0 a bağlanırsa o zaman bir ihtimal olabilir bir şeyler. Visca ve Demba Ba yedekten girebilir. Başak geri düşerse puan alma ihtimali kalmaz. İntikam intikam istiyor mu? İstiyor dayı her şeyden çok intikam istiyor. https://t.co/pmGhXxTDV5	0.0	2	1360334226479005696	Dominant Santrafor	Firstouch58	False	Fri Feb 12 21:06:05 +0000 2021	317	560	1240	16912	False	0	4	Fri Feb 12 21:06:05 +0000 2021	4	1	0	0.8
1272960227642683395	78:96%OTAR|103:115%OSIG	0	"Küfür güzel bir şey değildir fakat bazen başka türlü anlatamazsın.

Ne kadar @Fenerbahce Düşmanı varsa alayının AMK"	1.0	2	123891729	barış aktaş	barisakttas	False	Wed Mar 17 14:53:07 +0000 2010	285	1663	12692	9032	False	2	4	Wed Mar 17 14:53:07 +0000 2010	0	1	4	0.8
1270757011442020358	158:166%OSIG|184:194%OSIG|255:265%OSIG	0	"Erkeklerin herhangi bi olayını biraz bile eleştirince ""lezbiyen ol o zaman ejeüehei"" diyen bir kitle türedi. En aklı başında dediğim adamlardan bile bu şekil sıçışlar duyuyorum. Hayır gerizekalı sorunum maalesef bütün erkeklerle değil, senin gibi düşünen sığırlarla."	1.0	2	95565563	özgecilik	GnossienneNo1_	False	Wed Dec 09 03:22:24 +0000 2009	480	234	1763	3597	False	1	1	Wed Dec 09 03:22:24 +0000 2009	1	3	1	0.6
1340929953060294656		0	"#sayınöcalan
Bu söz hiç de bana yabancı gelmedi.
Sanırım Kürt oylarına talip olan en yetkili ağızlardandı.
Soruyorum:
Eli kanlı katil mi?
Yoksa;
Sayın mı?
Bence;
Kendi halkına da ihanet eden,
sivil asker polis korucu
40000 masum insanın eli kanlı katili.
Kahrolsun terörizm!"	0.0	2	908691109567746048	Cumali Ergün	cumali_ergun	False	Fri Sep 15 13:56:57 +0000 2017	11473	10455	15143	25663	False	2	2	Fri Sep 15 13:56:57 +0000 2017	0	0	5	1.0
1325733166871621634		0	"-
Türkiye'yi , 1955'te Adnan Menderes eliyle Natoya dolayısıyla, Amerikan mandasına bırakan İsmet İnönü zihniyeti, şartlar dahilinde Halkın seçmiş olduğu Cumhurbaşkanımız eliyle, ülkemizi Amerikaya teslim ettirip, işte bu sağ kesim hep vatan haini yaftasını perçinlemek istiyor."	0.0	2	1059452868393164800	Lost.K	Lostkm1	False	Mon Nov 05 14:30:22 +0000 2018	79	308	9896	61706	False	1	2	Mon Nov 05 14:30:22 +0000 2018	2	3	0	0.6
1321332318209003520		0	"Fransız dergisi insani değerleri hiçe sayan, inanç ve kutsallara saldırı ve nefret yuvası haline gelmiştir.

Cumhurbaşkanımızla ilgili ahlaksız yayınlarını şiddetle kınıyorum.

Kişi haklarına yapılan ahlaksızlık ve saldırılar, mizah da olmaz, fikir ve ifade özgürlüğü de..."	0.0	2	1068783494	Rasim Acar	rasimacar	True	Mon Jan 07 17:08:36 +0000 2013	1030	61714	5526	12782	False	0	0	Mon Jan 07 17:08:36 +0000 2013	3	1	1	0.6
1275163550949036032		0	Kim şampiyon olursa olsun gerçekten futboldan soğuttunuz.Seneye biensport uyeliğini tekrardan alirsam şerefsiz olayım.#SekizinciŞampiyonluk Hepinize Allah tepenizden baktırsın.Kendi menfaatiniz için futbolu spordan çıkardıniz.Bu siyaset spordan https://t.co/1XWPWnVgCE futboldur..	0.0	4	534644122	can	canAntalyam	False	Fri Mar 23 19:22:14 +0000 2012	403	253	1329	694	False	1	3	Fri Mar 23 19:22:14 +0000 2012	0	4	1	0.8
1338325870738550786		0	"Şu ifade özgürlüğü kılıfına sığınıp hakaret edenler varya,
Şu kadın hakları deyip kadınlara tecavüz eden varya,
Şu çocuk istismari deyip çocukları dağa kaçıranlar var ya.
Ellerine fırsat geçsin
Sen o zaman gör onların barbarlıklarini. Ne demokrasi nede hukuk
#Haysiyetsizler"	0.0	2	797420200480174080	AKINCI HÜR KUŞ	Erdl_1	False	Sat Nov 12 12:46:05 +0000 2016	5211	5212	3495	104	False	1	1	Sat Nov 12 12:46:05 +0000 2016	0	4	1	0.8
1330852340132421632		0	"Bugün çok acaip haberler okudum,
Adam imam nikahlı karısının kapısına bomba düzeneği kurmuş 😳
Başka bir adam başka bir hanımı 1570 farklı numaradan taciz etmiş. 😳"	0.0	2	1238891107301437440	bakkalablanız	unvliesnaf	False	Sat Mar 14 18:14:03 +0000 2020	329	395	7602	10354	False	0	0	Sat Mar 14 18:14:03 +0000 2020	4	0	1	0.8
1266683688248643584	0:15%OTAR|28:36%OSIG	0	"Amerikan polisi eli cebinde şerefsiz
#GeorgeFloydMurder 
#Floyd 
#racism https://t.co/HSnilZS3aS"	1.0	2	1481632674	T S	yurgum	False	Tue Jun 04 07:48:43 +0000 2013	72	59	8474	2968	False	1	2	Tue Jun 04 07:48:43 +0000 2013	0	5	0	1.0
1372843438631223297	92:100%OTAR|122:143%OSIG	0	"Bebek katili terörist elebaşı zihniyetinin kadına verdiği değer. Uyanın pembe PKK/pyd/hdpyi feminist bir hareket zanneden pembe gtlü pelinsular.
@HDPkadin 
https://t.co/NGAs1o37zE"	1.0	4	1181314687587237888	ALMULA	AlMUlA1923	False	Mon Oct 07 21:06:19 +0000 2019	289	572	7301	18357	False	1	1	Mon Oct 07 21:06:19 +0000 2019	1	3	1	0.6
1377333789496467457	175:178%OTAR|197:255%OSIG	0	"Ak Partiyle başta TRT olmak üzere TV dizileri MİLLİLEŞTİ🇹🇷
#KurulusOsman #BirZamanlarKıbrıs #MasumlarApartmanı #payitahtAbdülhamid 
#teskilat ve #GönülDağı hepsi müthiş 
Eğer CHP iktidarda olsaydı
Sex and The Taciz ,Dallas, Haşhaşiler,Makaryos ,Mason Aşkı vb saçma diziler oynardı https://t.co/29sLXSy3Li"	1.0	2	337050427	T. Mehmet Aksoy😷🇹🇷	Mehm_55_Th	False	Sun Jul 17 11:02:51 +0000 2011	1025	1275	17839	74550	False	2	3	Sun Jul 17 11:02:51 +0000 2011	1	1	3	0.6
1233854700300140544	150:166%HSIG	0	2020. Acı üstüne acı.Elazığ,Malatya ve Van depremi.En son #idlipsehitleri 33 şehit.Ya Rabbi ülkemizi her türlü kaza ve beladan koru.Kem gözle bakanın gözlerini çıkart!#ŞehitlerTepesiBoşDeğil #OEğretmenlerMehmetciğinYanında #Trump ta #Putin de #Esed de zalimdir. #CoronaVirusDE https://t.co/cSZPN3y0zR	2.0	2	1026421483860578304	Necdet Bozyel	bozyel_necdet	False	Mon Aug 06 10:55:26 +0000 2018	451	1185	3243	19771	False	2	3	Mon Aug 06 10:55:26 +0000 2018	0	0	5	1.0
1233833447807909888		0	"YE-MEZ-LER
Mülteciler için kapıları açtık demek bir ters kolpadır!"	0.0	4	215062717	Turgut ALBAŞ	turgutalbas	False	Fri Nov 12 22:25:58 +0000 2010	1267	1143	60562	19085	False	1	2	Fri Nov 12 22:25:58 +0000 2010	1	4	0	0.8
1220071500352495616		0	Feminist yazar ve aktivist Neval El Seddavi romanı sahnede https://t.co/uG8zAt0Zcs @EMAILiT aracılığıyla	0.0	2	223768322	Edebiyat Haber	EdebiyatHaber	False	Tue Dec 07 08:26:17 +0000 2010	4367	113089	221963	1369	False	0	1	Tue Dec 07 08:26:17 +0000 2010	5	0	0	1.0
1344383549353431041	6:15%HTAR|86:113%HTAR|120:129%HTAR|21:37%HSIG|134:151%HSIG	0	"Katil Süleymani için yaşasın cehennem. 

ALLAH, müslüman mahallesinde salyangoz satan İrancı yerli işbirlikçileri katil Süleymani ile haşreder İnşAllah. 

@SaadetPartisi @T_Karamollaoglu https://t.co/6O0CpCF5YP"	2.0	2	1317829442492944384	Çukurova	acukurovaa	False	Sun Oct 18 14:06:56 +0000 2020	769	1095	628	898	False	2	0	Sun Oct 18 14:06:56 +0000 2020	0	0	5	1.0
1274795093212442624	33:35%OSIG	0	kahkahalar atıyorum bu nasıl maç aq ajajajajaj	1.0	2	471450281	FS	verdeagentefs	False	Sun Jan 22 21:30:16 +0000 2012	443	1142	17175	43842	False	1	4	Sun Jan 22 21:30:16 +0000 2012	2	3	0	0.6
1255594239683186694	59:64%OSIG	0	#gigi tahında kızın biri yiaaa ikiside müslüman yazmış şan salak sende müslümansın sanki ilk müslümanlarla karşılaştı kızın verdiği tepkiye bak	1.0	2	1116387332549160960	etrafına ışık saçan can not	oldurmeyeninden	False	Thu Apr 11 17:07:36 +0000 2019	147	271	17710	14172	False	1	0	Thu Apr 11 17:07:36 +0000 2019	0	5	0	1.0
1276474659400228864	13:29%OSIG|183:267%OSIG	0	"Şu aşağıdaki şerefsiz/alçağın heykelini dikmeye kalkanlar;
Fatih Sultan Mehmet Han'ın portresini alan,Başkan Ekrem İmamoğlu'na laf söyleyebiliyor!

Ülke'miz Türkiye Cumhuriyeti artık,edepsizlik,fütursuzluk,hayasızlık,ahlaksızlık ve şeref yoksunluğunda sınır tanımıyor... https://t.co/m5JmyeZsoz"	1.0	2	1626710791	Kürşat Karaca	bjklicilgin	False	Sun Jul 28 01:05:53 +0000 2013	375	2750	69487	119612	False	1	3	Sun Jul 28 01:05:53 +0000 2013	0	5	0	1.0
1361310672320147456	122:129%HTAR|173:203%HSIG|147:153%OTAR|135:146%OSIG|161:172%OSIG|58:77%OSIG	0	Gezi olaylarında Kaz dağlarına eyleme çıkan boğaziçi için bi yerlerini yırtan ama 13 şehid için tek kelime etmeyen  sözde sanatçı özde vatan haini yahudi köpeği şerefsizler elbet sizdende hesap sorulucak...	2.0	2	360180563	🇹🇷 Yunus Ekiz 🇹🇷	yunusekiz1453	False	Mon Aug 22 20:27:30 +0000 2011	30	1146	8743	12746	False	2	0	Mon Aug 22 20:27:30 +0000 2011	0	0	5	1.0
1233836045340495872		0	Premier Lig’i namağlup şampiyon tamamlayan tek takım. https://t.co/eL44ZicjUD	0.0	2	737566083272450048	Kramponlu Pisagor	KramponluPisago	False	Tue May 31 08:47:12 +0000 2016	978	63424	68329	58	False	0	4	Tue May 31 08:47:12 +0000 2016	5	0	0	1.0
1377355174566486019	54:59%OSIG|71:77%OSIG|157:163%OSIG|175:181%OSIG	0	Nerede bir kopek, nerede bir terörist, terör sevicisi kahpe,nerede bir soysuz,nerede bir hain,nerede bir Türk düşmanı, nerede bir TÜRKİYE düşmanı,nerede bir yalama,nerede bir yavşak var Alayi  #MhpKapatılsın diyor. Köpekler istedi diye atlar ölmez. Namertten mertlik beklenmez🤘🤘	1.0	4	1370110476479266816	Doruk	Doruk41160105	False	Thu Mar 11 20:33:06 +0000 2021	122	4	100	121	False	2	3	Thu Mar 11 20:33:06 +0000 2021	0	0	5	1.0
1322501312408395789	14:21%OSIG	0	"Zihniyetinizi sikeyim . Insanlar ölüyor farkındasınız değil mi . Yok zinadan yok açık giyinmekten . Aleviler ölsün. Dalga mi geçiyorsunuz gerçekten ulan insanlar ölüyor. INSANLAR ÖLÜYOR.
#izmir"	1.0	2	622771269	Litan Sevim	litdesen	False	Sat Jun 30 10:04:29 +0000 2012	270	646	2835	2846	False	2	0	Sat Jun 30 10:04:29 +0000 2012	0	2	3	0.6
1277280541734326273	9:14%HTAR|142:171%HSIG|219:254%HSIG|21:32%OSIG|55:81%OSIG	0	Bana bak sadat mısın ne sikimsin biz Kuvvacıyız koçum. Cihatçı orospu çocuklarını üstümüze yollarsan makosenlerimizi giyer geldiğiniz çöllere götünüze vura vura göndeririz. Burası Arap toprağı değil, başkent de Ankara. Ananızı sikeriz sizin orospu çocuğu	2.0	2	3020336307	Eyy Kavmi Türk!!!	kubagibi	False	Thu Feb 05 19:40:26 +0000 2015	1750	1480	60465	13991	False	2	2	Thu Feb 05 19:40:26 +0000 2015	0	0	5	1.0
