tweet_id	user_id	user_name	screen_name	verified	created_at	friends_count	followers_count	statuses_count	favourites_count	default_pic	label	topic	language	date	text	label_0	label_1	label_2	label_score
1376533865792204801	2572956582	Geo Steve	StephenGlahn	False	Tue Jun 17 14:04:48 +0000 2014	52996	52878	98419	113569	False	0	4	1	Tue Jun 17 14:04:48 +0000 2014	"""A gun was found in the vicinity"" and the cops bodycam was NOT on....

They Virginia Beach man shot and killed by police was college football player https://t.co/jbESaI9WUC"	4	1	0	0.8
1374441215236608000	2537052687	Kadim Ozan 🇹🇷	KadimOzan	False	Fri May 09 13:29:47 +0000 2014	4885	5674	35266	146734	False	2	3	0	Fri May 09 13:29:47 +0000 2014	"Ot gibi bir dolarlık vatan haini törüyor 
#BirDolarlıkHainler"	1	0	4	0.8
1233830344924770304	180403271	Bursada Bugün	bursadabugun	True	Thu Aug 19 15:12:07 +0000 2010	161	50246	166048	180	False	0	2	0	Thu Aug 19 15:12:07 +0000 2010	"Bakan Soylu açıkladı! Türkiye'den ayrılan göçmen sayısı... 

Haberi oku---&gt; https://t.co/sbtzuVV0YM https://t.co/3QWkEKWO24"	5	0	0	1.0
1376980308826935297	809145674558107648	d	vsbtmby	False	Wed Dec 14 21:18:56 +0000 2016	1103	16549	660	10744	False	2	1	1	Wed Dec 14 21:18:56 +0000 2016	"""I hate being a part of the generation that can't figure out what their gender is"" okay, then die"	1	0	4	0.8
1376734143040663552	968972083148533760	Slow “AAAAAAAAAHHH” Joe	matthewwb20	False	Wed Feb 28 22:12:02 +0000 2018	151	33	824	3691	False	2	1	1	Wed Feb 28 22:12:02 +0000 2018	I will kill and eat gender if i can just find out where it fucking lives	0	2	3	0.6
1344287784643616768	749614885101645824	Stone_Hearted🤒🚬	AllauddeenMomin	False	Sun Jul 03 14:44:50 +0000 2016	367	447	20182	19511	False	2	0	1	Sun Jul 03 14:44:50 +0000 2016	"#Islamophobia_in_india 
Hindutva terr**rist attack Muslims and vandalise mosque in Madhya Pradesh.
Too much protection by police 🤬 https://t.co/ChpFhJMUP7"	0	0	5	1.0
1233818362104483842	628710649	hanım aga	hanmaga1	False	Fri Jul 06 20:42:06 +0000 2012	374	79	727	1457	False	1	2	0	Fri Jul 06 20:42:06 +0000 2012	Markete saklanmis suriyeli g...t korkusundan #NeİşinizVarTürkiyede	0	5	0	1.0
1277744524379422721	725883156415410176	Destiny	kanekiiK0	False	Fri Apr 29 03:03:25 +0000 2016	175	152	13415	40457	False	1	1	1	Fri Apr 29 03:03:25 +0000 2016	Being told I’m soft for calling out homophobia and that it’s just “dark humor” like are you stupid ??? it’s not dark humor and I’m not soft if anything you’re just being ignorant and not used to getting called out on your homophobic bullshit	0	5	0	1.0
1277266333235847170	1069082072806055936	Dame da fuck 12	kiryuisavirgin	False	Sun Dec 02 04:13:23 +0000 2018	282	147	29460	21967	False	1	0	1	Sun Dec 02 04:13:23 +0000 2018	"my mom: i told some off at church today
me: oh god why lmao
her: i told them to fuck off!"	1	4	0	0.8
1233896104913260544	2353978628	şny	ckr_sny	False	Fri Feb 21 00:44:48 +0000 2014	538	364	16637	11151	False	1	3	0	Fri Feb 21 00:44:48 +0000 2014	"#Trump Amerika' nın barışı nedir bilmeyen var sanki!
Seçim hamlesi olarak eski vaade dönüş. Demokrat da Kudüs' ü tanımama kartı açtı.
Kuklaları oynatan*, tepki ölçmekle meşgulken etrafının kuşatıldığını bile göremiyor..

 https://t.co/bP6OT4jKZe"	1	4	0	0.8
1375156905140748300	4841732847	ssk(sosyal sigortalar kurumu hesabı değildir)	delicik20	False	Sun Jan 24 12:13:42 +0000 2016	70	20	35	42	False	2	1	0	Sun Jan 24 12:13:42 +0000 2016	"Gün geçmiyor şerefsiz piçler bitmiyor. LGBT bireyi veya değil bir insan öyle işkence yapılmaz. Bu adamı serbest bırakırlarsa allah hepsinin belasını versin.Tez zaman içinde acı çeke çeke geber inşallah.
#FıratDelikanlıTutuklansın"	1	0	4	0.8
1377236583821279232	1074646213679558656	Vivian Como	ComoVivian	False	Mon Dec 17 12:43:18 +0000 2018	437	272	5361	10458	False	1	3	1	Mon Dec 17 12:43:18 +0000 2018	"Is it just me or the Republican party needs to crash and start over... 

With politicians that are not rapists, sexual predators, crackpot Qanon, gun freaks, racists...

It's not a party anymore....it's a rally of potential convicts of all sorts..."	0	4	1	0.8
1344291509168873472	899598945818750976	Lindsay John Bell	LindsayJohnBell	False	Mon Aug 21 11:47:57 +0000 2017	240	157	1331	1229	False	0	4	1	Mon Aug 21 11:47:57 +0000 2017	#OTD in 1907, A.G. Mills released his report that declared a Civil War officer, Abner Doubleday, invented #baseball in 1839 in Cooperstown, NY. Later shown to be false, the Mills Commission served as the authoritative origin of baseball for decades. #MLB	5	0	0	1.0
1344030836040081411	2370943447	Sonny	lfcsonny	False	Mon Mar 03 20:59:16 +0000 2014	2595	5355	12723	43414	False	0	4	1	Mon Mar 03 20:59:16 +0000 2014	United really do play dead football at Old Trafford these days 😴	3	2	0	0.6
1361004906673545218	394353362	MaasaiMara ⚖	LionTrophy	False	Wed Oct 19 23:15:01 +0000 2011	300	322	12801	43307	False	0	4	0	Wed Oct 19 23:15:01 +0000 2011	Galatasaraya 7 düvelden saldırıyorlar.Bugüne kadar böyle saldırı görülmedi, rakiplere bu kadar açık destek verilmedi.Kenetlenin başka Galatasaray yok. #SökeSökeLiderGalatasaray	4	1	0	0.8
1344757422204870656	1269352506406113280	stable optimist	SappyDoll	False	Sat Jun 06 19:36:48 +0000 2020	53	25	4691	12439	False	2	0	1	Sat Jun 06 19:36:48 +0000 2020	while you are focused on the fake Uyghurs stories coming from western intelligence apparatus that sold us the Iraq war, fascist Hindutva in the indian subcontinent are actually killing muslims !!	0	1	4	0.8
1233868645782245376	996838435364245504	David	DC_kura	False	Wed May 16 19:42:58 +0000 2018	394	138	1668	2512	False	0	1	1	Wed May 16 19:42:58 +0000 2018	Ill pay someone to finish this essay for me as soon as possible  !  if you like, follow or comment on this tweet youre gay ! 🤡	4	1	0	0.8
1277025975356792838	480863427	Blake	BlakeEM_	False	Thu Feb 02 00:42:14 +0000 2012	690	633	29385	45639	False	2	4	1	Thu Feb 02 00:42:14 +0000 2012	Damn the bottom of the Championship is it’s. What’s even crazier is how 4 of these teams were in the Premier League in the last couple season, too. https://t.co/LevyETXYMZ	1	1	3	0.6
1377372264484663298	2919849463	❌The Real Life Mean Mr Mustard❌	GalaxySojourn	False	Fri Dec 05 16:25:48 +0000 2014	235	219	19366	1028	False	1	3	1	Fri Dec 05 16:25:48 +0000 2014	"YEP !  Joe- mentia Biden killed the pipeline now I'm paying almost $ 1 more a gallon already. Isn't it nice to have such a pro America puppet president ?  EXTREEEEEEEEME SARCASM
#TheFive"	1	4	0	0.8
1344205572812525568	168309705	Av. Onur Şahin🇹🇷	Av_OnurSahin	False	Mon Jul 19 00:41:10 +0000 2010	424	1932	5864	24057	False	1	2	0	Mon Jul 19 00:41:10 +0000 2010	"Beni engelledin fakat yüzsüzce yaptığın paylaşımları sana ve seni görevlendirene öfkelenip bana da gönderiyorlar.

Hem Suriyeliler'i, Zana'yı savunup katil başı için 'taşın altına el koymaktan' bahsedip hem de Fırat Çakıroğlu'na timsah gözyaşı dökemezsin!

Omurgasız riyakar!"	0	4	1	0.8
1272635922807492609	1247921904624775168	izzetbyhc 🇹🇷🇹🇷	izzetbyhc01	False	Wed Apr 08 16:19:22 +0000 2020	2232	2128	3474	13999	False	2	3	0	Wed Apr 08 16:19:22 +0000 2020	"Sizin kadar şerefsiz namussuz haysiyetsiz karaktersiz bir zihniyet yok.

Vatan hayini CHP zihniyetininde sonu gelecek sizin ne M.Kemale ne  #CUMHURBAŞKANIMIZ #RecepTayyipErdogan a nede milletin iradesine saygınız var, 
Bide çıkmış iktidar olacaz diyorsunuz. 
 
HDP PKK 
PKK CHP https://t.co/uPQzK5tfTV"	0	0	5	1.0
1277541438092386304	2242228519	𝖏𝖎𝖓𝖆𝖓	idkjinan	False	Thu Dec 12 11:28:15 +0000 2013	954	5864	67498	80420	False	1	2	1	Thu Dec 12 11:28:15 +0000 2013	all arabs do is get mad at something stupid then become rude with everyone around them	0	4	1	0.8
1343316230925647873	2435633808	jude updates	lesbiancowb0y	False	Wed Apr 09 15:49:42 +0000 2014	990	616	12968	45225	False	0	1	1	Wed Apr 09 15:49:42 +0000 2014	ok trans people is there any particular song or type of music that gives you ✨ gender euphoria ✨ ? for me it's wanted dead or alive by bon jovi and the particular kind of def leppard, aerosmith etc. rock!! QT or reply and tell me!!	4	1	0	0.8
1231489988551987200	1195832607264706560	Eylül Mavi	EyllMavi4	False	Sat Nov 16 22:35:10 +0000 2019	7	1	10	27	False	2	1	0	Sat Nov 16 22:35:10 +0000 2019	ülkenin başında bu yıl niye bukadar  musibet var  tahmin edeyim hala kadınlar öldürülüyor  - gerçi öldürülmektende kurtulan var ama  insan kurtardigina pişman oluyor , adaletsizlik hala  var ,  vatan hainleri artıyor  alın size sadece benim dilimden  ...#deprem	1	0	4	0.8
1277817989849427968	1119072012595421184	meron	mischanter	False	Fri Apr 19 02:55:33 +0000 2019	207	351	10712	18903	False	1	4	1	Fri Apr 19 02:55:33 +0000 2019	basketball shoes are so ugly wtf	1	4	0	0.8
1284532278635397122	824381244456796160	ibrahimkemalko1	IKemalko1	False	Wed Jan 25 22:19:39 +0000 2017	911	307	1203	2075	False	2	1	0	Wed Jan 25 22:19:39 +0000 2017	Devrimci çağdaş olmakla ve insana kıymet vermekle tepemize çıkmaya çalışanların nasıl bir çukur olduğunu görüyoruz. Kadın hakları diyerek müslümanlara olmadık hakaretleri yapan çukurların boyası döküldü. Tuma çelik tecavüz ediyor Huda Kaya ört bas etmeye çalışıyor.	2	0	3	0.6
1277955336662478848	1186269213050097664	อีดุ่ยมูหู	dianathepussy	False	Mon Oct 21 13:13:33 +0000 2019	50	16	9634	630	False	2	3	1	Mon Oct 21 13:13:33 +0000 2019	Fuck white privilege. There, I said it. Fuck you white people Fuck white beauty standard Fuck you Trump	0	0	5	1.0
1344096840258625537	1325131803737419776	Mike J (aka Mark)	MikeJ74247802	False	Sat Nov 07 17:43:54 +0000 2020	1747	902	7265	4340	False	0	4	1	Sat Nov 07 17:43:54 +0000 2020	Whiney Mike Leech, who can't keep a quality head coaching job for football in Texas or Washington and now is at Mississippi State took a cheap shot at the University of Tulsa Mon (but then, in fairness he's a cheap, low life coach).... &gt;&gt;&gt;	4	1	0	0.8
1277597454842527745	1039160374518599680	Ryu	twryu3427	False	Mon Sep 10 14:35:14 +0000 2018	85	20	1510	732	False	1	1	0	Mon Sep 10 14:35:14 +0000 2018	"Ulan Ata'yı  buna da alet ettiniz ya harbiden tam bir orospu çocuğusunuz. 
#LGBTFaaliyetleriYasaklansın
#Lgbt 
#onurhaftası2020 https://t.co/NJTCSADw1P"	0	4	1	0.8
1231439877142728704	859361448824369152	Yaşar Çabuklu	yasarcabuklu	False	Tue May 02 10:58:30 +0000 2017	79	8647	4173	18	False	0	1	0	Tue May 02 10:58:30 +0000 2017	1- Birinci dalga liberal feminizm kamusal alanda kadın-erkek arasında yasal, formel bir eşitliğin sağlanması, kadın hakları için mücadele etti, -rahatsızlıkları olsa da- ailenin, kadının karşılığı ödenmemiş ev içi emeğinin varlığını veri kabul etti.	4	1	0	0.8
1233861391397732352	38963383	Kingsley Edwards 👑	krhedwards	False	Sun May 10 00:52:01 +0000 2009	343	1018	7157	6927	False	0	2	1	Sun May 10 00:52:01 +0000 2009	"""[German phone hacker] Karsten Nohl showed that Samsung was faking device updates last year,"" Turner said. ""Stop buying their stuff.""  https://t.co/FJrJqrS8F7 https://t.co/lh7j0Mbokf"	4	1	0	0.8
1278093969725980674	718886306084859904	kimberly	itssskimberlyy	False	Sat Apr 09 19:40:26 +0000 2016	155	199	11478	543	False	1	1	1	Sat Apr 09 19:40:26 +0000 2016	mustangs are so fucking gay 😂😭😔	1	4	0	0.8
1277154797913878531	975717427819569152	Milk🥛B-L-M	strwberryyymilk	False	Mon Mar 19 12:55:37 +0000 2018	166	475	1714	3374	False	1	0	1	Mon Mar 19 12:55:37 +0000 2018	Friendly reminder that’s black lives matter and when that shit is fixed we going after ICE and helping the natives out AND THE YEMIN CRISIS. ALSO MUSLIMS IN CHINA ARE LITERALLY BEING HELD IN DETENTION CAMPS. Remember how fucked the holocaust is? Y’all wanna 2.0???	0	4	1	0.8
1233877360182734849	44513878	Texas Tribune	TexasTribune	True	Thu Jun 04 01:37:46 +0000 2009	57331	269730	98812	3189	False	0	1	1	Thu Jun 04 01:37:46 +0000 2009	"A teacher was placed on administrative leave in 2017 after a parent said she was ""promoting the homosexual agenda” by showing students a picture of her partner. Mansfield ISD settled for $100,000 after a judge ruled the suspension unconstitutional. https://t.co/1RKr3hNQ0r"	5	0	0	1.0
1232748281710686208	3082580037	🇹🇷🇹🇷Rehber Danışman🇦🇿🇦🇿	rehber_dan	False	Mon Mar 09 21:58:39 +0000 2015	3375	3428	19663	13440	False	0	1	0	Mon Mar 09 21:58:39 +0000 2015	Dün bir arkadaşımla kadın erkek ilişkilerinden konuşurken “Sen bir insanın evi olabilirsin” dedi. Bu aralar bu kadar güzel ve mutlu eden bir geri bildirim almamıştım doğrusu. Sanırım insanlar beni benden daha çok seviyor..😅	4	1	0	0.8
1229102550118522881	1051583018446585856	BirLezbiyeninGünlüğü	1lezbiyening	False	Sun Oct 14 21:18:23 +0000 2018	1890	8112	6302	53429	False	0	1	0	Sun Oct 14 21:18:23 +0000 2018	Lgbt dünyasının gelmiş geçmiş en muazzam kadınıyken sen bende, en soğuk, duygu hissettirmeyen lgbt dizileri gibi izlenim bıraktın içimde...	3	2	0	0.6
1329899941242826752	1303618928531439616	Srpl	serpil84527303	False	Wed Sep 09 08:59:42 +0000 2020	332	550	1245	4907	False	0	0	0	Wed Sep 09 08:59:42 +0000 2020	Komplocu ,fetöcü ,PKK lı gibi vatan haini değiliz ülkesinin insanını çok seven gelenek ve göreneklerine bağlı yaşlı nüfusuna saygısı hürmeti sonsuz müslüman Türk insanıyız Her Türk çok kıymetli İman gücü dünyada hiçbir millette yok hür doğduk hür yaşarız @drfahrettinkoca	3	0	2	0.6
1336228716033298432	111634499	İlhan İLMENÖZ 🏹	ilhanilmenoz	False	Fri Feb 05 16:32:38 +0000 2010	865	2725	109408	31541	False	1	4	0	Fri Feb 05 16:32:38 +0000 2010	Yıllardır federasyonlardan hakem kurullarına , medyadan spor yorumcularına kadar her alanı ele geçirdikleri halde istediklerini elde edemeyen şikeci güruhların geldiği nokta artık saldırı sınırlarını  çok ötesine geçmiştir...	0	5	0	1.0
1233727300165873664	840093771886813184	Mert yılmaz 🇹🇷	Mertylm80111045	False	Fri Mar 10 06:55:38 +0000 2017	7240	7064	2727	7604	False	1	0	0	Fri Mar 10 06:55:38 +0000 2017	#CumhurbaskanıErdoğan Eğer bizi idare edenler seksen yıldır müslüman Türk milletinin inancıyla uğraşmak yerine şu ayete kulak verselerdi kafir Rusya ve uşakları kahraman Askerlerimize saldırmaya cesaret edemezlerdi. https://t.co/jxlRSXnE0T	2	3	0	0.6
1277518210309521411	2563229064	Kimberly Alexa	kimalexapr	False	Thu Jun 12 11:41:29 +0000 2014	711	227	317323	1847	False	1	0	1	Thu Jun 12 11:41:29 +0000 2014	THAT SHIT IS NOT IN THE BIBLE-	1	4	0	0.8
1233329240403214336	841324782947831808	SE-LÂM / ÜÇ IŞIK	ucisikselam	False	Mon Mar 13 16:27:14 +0000 2017	739	1106	8871	7366	False	0	0	0	Mon Mar 13 16:27:14 +0000 2017	"ZEYTİN DALI

(ANADOLU DALI)

ZEYT-Zeytinyağı. “Zeytin”: 1417: NECİB Fazıl Kısakürek… Arnavutça, ATHDE-Anavatan. “Anadolu”. (Anadolu: 98: Namaz-Duâ. Zikir. Kur’ân. Kunut. Rüku. Şükür. Tesbih. Secde. Hamd… Kürtçe, Ezman-Gök: 98: Ez-men-“Benden”… https://t.co/MQYgpELLRU"	5	0	0	1.0
1277058801187905537	1063537688	🥀 🕊	lueezy120	False	Sat Jan 05 17:31:30 +0000 2013	661	640	13582	11143	False	1	4	1	Sat Jan 05 17:31:30 +0000 2013	I’m really mad hoopers got hit the hardest with this whole corona shit. I still see football players and soccer players casually outside 🤦🏽‍♂️	1	3	1	0.6
1374055692944949253	1341771032017944576	🇹🇷Hasan KARACA🇹🇷🇹🇷	HasanKrc68	False	Wed Dec 23 15:42:35 +0000 2020	1504	1708	18470	31417	False	1	4	0	Wed Dec 23 15:42:35 +0000 2020	"Fenerbahçe Spor Kulubü İstanbul Sözleşmesinin Fesh edilmesine yönelik Basın açıklaması yapmış.

Koç Bey, niye bu güne kadar Chp Teşkilatlarındaki Taciz Tecavüz olayları için tek kelime etmedin sustun acaba konuşman için emir""mi gelmedi üst akildan işinize bakın...

@Fenerbahce https://t.co/d7bRiYSIBS"	2	3	0	0.6
1277970621926793216	1024437758922764288	Mila	littlemilorbit	False	Tue Jul 31 23:32:49 +0000 2018	432	344	21941	46663	False	1	3	1	Tue Jul 31 23:32:49 +0000 2018	The DAMN app won't work I have like 200 daily votes left to drop dammit	1	3	1	0.6
1317475707321274368	1304891066743750656	Oruç Reis	OruReis64536552	False	Sat Sep 12 21:14:43 +0000 2020	108	14	16	35	False	2	0	0	Sat Sep 12 21:14:43 +0000 2020	Konu müslüman ülke ve hakları olunca hırıstiyan alemi kördür sağırdır, ama unutmayın ki hak geldi batıl yok olmaya mahkumdur, Can kardeşlerimiz Can azarbeycanımızın sivil halkına yapılan terörist saldırıyı lanetle kınıyorum	1	0	4	0.8
1343639503320313863	1199076384888573952	CfcSheikh	CfcSheikh	False	Mon Nov 25 21:24:31 +0000 2019	331	3837	16941	10051	False	2	1	1	Mon Nov 25 21:24:31 +0000 2019	OH MY FUCKING GOD HOW DID WE DRAW THAT GAME. IM GONNA FUCKING KILL SOMEONE. SOOO MANY CHANCES. THEY ONLY FUCKING SCORED CUZ THE FUCKING FLOWERPOT GOT FOULED AND THE AGENDA AGAINST CHELSEA MEANT VAR DIDNT INTERVENE. IF HE WASNT SUCH A FLOWERPOT HE WOULDVE GOT UP DANISH LESBIAN	0	0	5	1.0
1272976295958392832	447882955	ALEYCİM Bİ SAKİNLEŞ 〽️ #SEVGİLİMİTTANIMAZ	disiikaanarya	False	Tue Dec 27 11:03:47 +0000 2011	599	1327	6704	30263	False	1	4	0	Tue Dec 27 11:03:47 +0000 2011	Babam arayıp kaç kaç diyip gülüyor böyle rezil ediliyoruz ya bunun hakkını nasıl vericeksiniz amk @Fenerbahce	1	4	0	0.8
1277215217810841600	180721617	Leah	leahcasee_	False	Fri Aug 20 09:11:05 +0000 2010	2745	2425	120187	82387	False	2	4	1	Fri Aug 20 09:11:05 +0000 2010	I honestly hate the football	0	2	3	0.6
1277439501493604353	26175369	Rob Patrick	busiestphilipps	False	Tue Mar 24 04:12:23 +0000 2009	263	283	9081	13300	False	2	4	1	Tue Mar 24 04:12:23 +0000 2009	Hate that once you turn 40 you’re legally required to seek redemption by becoming a basketball coach	0	1	4	0.8
1338759737777811463	71737341	Kaya Can (Kayı Beyi)🤘𐱅𐰇𐰼𐰜	suatkayacan	False	Sat Sep 05 05:40:32 +0000 2009	5621	5587	8436	85664	False	2	2	0	Sat Sep 05 05:40:32 +0000 2009	"Müttefiklerimiz! olan Amerika ve NATO bize saldırmayacaksa NATO ve Amerikan envanterindeki uçak, silah ve füzelerinden koruyan S-400 hava savunma sisteminden niye rahatsız olur ki..

Kılıçdaroğlu’nun da dediği gibi PKK/YPG-PYD bize mi saldıracak⁉️

Haa bu arada 
CHP DE TACİZ VAR"	2	0	3	0.6
1377303253797507075	1369366167626866688	assetstopurchase	assetstopurcha1	False	Tue Mar 09 19:15:25 +0000 2021	74	0	2437	15	False	2	3	1	Tue Mar 09 19:15:25 +0000 2021	c) Who are you guys trying to fool, here? You deemed Beau Biden to be an inconvenience, so, like, McCain, killed him with a glioblastoma. You're, now, busy torturing Hunter Biden. I wouldn't be surprised if you kill Biden and have him replaced with Kamal Harris. Murderers!	0	0	5	1.0
1350821944741003266	1301964566809718784	Yeryüzü Dayanışma İnisiyatifi	yeryuzuhareketi	False	Fri Sep 04 19:25:29 +0000 2020	6	304	33	2	False	0	2	0	Fri Sep 04 19:25:29 +0000 2020	"Bugün İzmir’in Gümüşpala semtinde, Suriyeli bir aileye yönelik ırkçı bir saldırı gerçekleşti. Suriyeli aileden bir kişi hastaneye kaldırıldı. Saldırıyı gerçekleştiren ırkçılar ise kaçtı.

İnsanlık onurunu ve vicdanını yaralayan bu faşizan saldırının karşısında duracağız. https://t.co/dxBxPkGt2V"	3	0	2	0.6
1344040981298106369	1188315225247944704	Marceline! | !مارسيلين	alliwishiwas	False	Sun Oct 27 04:43:42 +0000 2019	156	143	13162	14633	False	0	2	1	Sun Oct 27 04:43:42 +0000 2019	im tryna listen to german error message and die	5	0	0	1.0
1232039737738788865	871447164593090560	Nesrin ama hep haklı✨	sacmalamaneso	False	Sun Jun 04 19:22:49 +0000 2017	334	463	2362	24032	False	2	1	0	Sun Jun 04 19:22:49 +0000 2017	#birdevirkapanıyor tam üzülücem feminist damarım ağır basıyor be halittt.. neyse Allah ne güzel de belanı versin hahahhaaa	0	0	5	1.0
1289899293944320000	1156580784221933568	FB beko fan 🤘🏻	bisakinolun	False	Wed Jul 31 15:02:01 +0000 2019	62	60	1731	32184	False	2	1	0	Wed Jul 31 15:02:01 +0000 2019	"Lânet olsun şu rezilliği destekleyenlere, yazık sizlere..
Allah'ın laneti üzerinize olsun!
#LGBT"	0	0	5	1.0
1336245893310386179	1277339114547957760	Lukunku_reis	Lukunku_reis	False	Sun Jun 28 20:32:43 +0000 2020	1131	1043	2078	6488	False	2	4	0	Sun Jun 28 20:32:43 +0000 2020	"Ülke öyle bir hale geldiki kadına küfür, taciz, tehdit meşru hale geldi. Bunu yapanlarda bizzat Ali Koç'un maaşlı trolleri ve şikeci ırkçı fenerbahçe'dir.
Masum insanları karalamaya devam edin. Bunlar son çırpınışlarınız. Daha beter olucağınız günler yakındır.
#BeyazTVboykot"	0	1	4	0.8
1328640524119633922	1107685320114487296	BASINTÜRK	basinturkBT	False	Mon Mar 18 16:48:54 +0000 2019	403	306	16752	24	False	0	2	0	Mon Mar 18 16:48:54 +0000 2019	"'Bizi Amerikalılar eğitti'

Suriye'de yakalanan PKK'lı terörist, 5 ABD'li tarafından eğitildiğini itiraf etti.

Dün sabaha karşı düzenlenen operasyonla yakalanan PKK'lı terörist, bir ay süreyle 5 ABD'liden 500 teröristle birlikte eğitim aldıklarını söyledi.

#ABD #PKK #Suriye https://t.co/60jTmGHc0k"	5	0	0	1.0
1377286831243419662	1264986460589088768	egg	kittygoomba	False	Mon May 25 18:27:52 +0000 2020	1649	2552	8164	12220	False	0	2	1	Mon May 25 18:27:52 +0000 2020	"How can China continue commiting this genocide? This is truly sickening, refugees are so scared to speak up because they get tracked down and threatened as Chinese police hold their families hostage. 

'The cost of speaking up against China'
https://t.co/eZAExQ37Ea"	3	0	2	0.6
1343690229455204353	101343977	Self-Made Man	_heyitsliam_	False	Sat Jan 02 23:46:40 +0000 2010	279	223	6148	18576	False	1	1	1	Sat Jan 02 23:46:40 +0000 2010	"This is the sort of bullshit gatekeeping queer people face. Don't bitch about blood shortages when you leave out such a significant portion of the population. 

https://t.co/eoo8sj1Eam"	0	5	0	1.0
1277822069745614848	1013538292141305856	💛 maja 💛	statescfgrace	False	Sun Jul 01 21:42:14 +0000 2018	1253	878	10973	53852	False	1	1	1	Sun Jul 01 21:42:14 +0000 2018	don't know who needs to hear this but bi erasure is such an issue in the lgbtq+ community and it needs to fucking stop. like obviously it's an issue from homophobic str8 ppl too but to see your own community not support you at times really does suck	2	3	0	0.6
1377138631597379584	2890540487	TBN UK	TBNUKtv	False	Mon Nov 24 10:17:50 +0000 2014	662	4923	5714	6344	False	0	0	1	Mon Nov 24 10:17:50 +0000 2014	🍞 🍷 What can wash away my sin? Nothing but the blood of Jesus! 🍞 🍷 #Easter #HolyWeek #communion #bread #wine #Jesus #Cross #Resurrection #Celebration #Scripture #Bible #WordOfGod #VerseOfTheDay #TBNUK https://t.co/PsW553lOyJ	5	0	0	1.0
1343579071893143552	1320043255824867328	Sarıtunç2	Saritunc2312	False	Sat Oct 24 16:44:23 +0000 2020	1290	817	1359	4843	False	0	0	0	Sat Oct 24 16:44:23 +0000 2020	"Tecrübeyle denenmiştir❗
Gerek müslüman kardeşin gerekse de kan kan kardeşlerinle hem fikir olmadığın düşünceleri gündem edip gereksiz birbirinizi kırıp moral bozmayın.
Ortak konuyla muhabbet edip ortamı yumuşatarak hoş sohbetle keyifli vakit geçirebiliriz! https://t.co/lmA9nWSv5n"	5	0	0	1.0
1358802487940157445	241247342	kadir Sak	kadirsak_55	False	Fri Jan 21 20:24:35 +0000 2011	1837	82	5726	915	False	1	4	0	Fri Jan 21 20:24:35 +0000 2011	Galatasaray  Küfürden şikayet Ediyor  Ama Arda Turan Soyunma Odasına Küfür Ediyor Fatih Terim İle Arda Turanı Kurtlar Vadisin'de Oynatsınlar Çünkü Fatih Terimin Rölü İyi kebab Dükkanı Basar Arda Da Silahla Hastane Basar Bunlar'da Oyunculuk Yeteğini Vardır	2	3	0	0.6
1277314837106679808	1178866430151921664	Turnip P Marsden	KevinCMartin5	False	Tue Oct 01 02:57:43 +0000 2019	1516	1273	25268	18986	False	1	0	1	Tue Oct 01 02:57:43 +0000 2019	"Yet these mf'rs claim to be victims while trying to victimize Jewish people. it's no different than if I decided to kill someone and blame you for it. it's an act of cowardice..BLM cowards are spreading lies and I for one am furious about it 😠 fuck BLM 🖕
https://t.co/gLwMWpZsBU"	0	3	2	0.6
1377400908661682178	818914494483202048	Larry De	larrywaynede	False	Tue Jan 10 20:16:45 +0000 2017	108	16	2570	18	False	0	3	1	Tue Jan 10 20:16:45 +0000 2017	Rep. Alexandria Ocasio-Cortez@RepAOC  Why do Mass murders happen on Dems watch. Knives kill more n the USA compared 2 shootings. It's never televised. A knife wheeling maniac n a Mall can silently kill great numbers of people &amp; injure many more. Guns announce your there to kill.	3	0	2	0.6
1277678793499357184	913811932909465600	The ReeQnd	hommytill	False	Fri Sep 29 17:05:17 +0000 2017	112	50	3065	6161	False	1	2	1	Fri Sep 29 17:05:17 +0000 2017	How do I really find out what type of African I am? That https://t.co/TEqULvSl61 shit only for white people	1	4	0	0.8
1338980114714005505	893911942099849216	Ömer Faruk Karaca	audomaropulchra	False	Sat Aug 05 19:09:49 +0000 2017	655	1042	1806	7803	False	0	0	0	Sat Aug 05 19:09:49 +0000 2017	"Yetim malı yenir, sessizlik
Tecavüz olur, sessizlik
Hırsızlık olur, sessizlik
Zulüm olur, sessizlik
...

Biri kalkar, Allah ile ilgili hadsiz bir şaka yapar.

Müslümanlar: Kafir, Allah'a nasıl böyle dersin.

Müslümanlar, Allah kendini korur, siz mazlumu koruyun."	4	1	0	0.8
1306563355176505346	879812046749138944	diana loves tuanna|wandavision spoilers	suckerforjesy	False	Tue Jun 27 21:21:52 +0000 2017	1146	1228	12621	54659	False	0	1	0	Tue Jun 27 21:21:52 +0000 2017	Cidden ne zaman lgbt bireyi olmanın kötü bir şey olmadığını sadece aşkın aşk olduğunu ama küçük yaşta evlendirilmenin, tecavüz ve tacizin kötü bir şey olduğunu anlayacaksınız?#LGBTyeGeçitYok	5	0	0	1.0
1277953968115679233	18589215	Paul Feldman & Assoc	lateralhire	False	Sat Jan 03 22:58:53 +0000 2009	361	100	556	91	False	2	3	1	Sat Jan 03 22:58:53 +0000 2009	"Trump, the fucking loser.... will quit!!!!!!!!!!!!!!!!!!
Worthless piece of shit.
Lock the fucker up"	0	0	5	1.0
